"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","spot_inducer","spot_concentration_mM","distance_spot"
"A12",17,"A",12,0.221377995642702,0.219607843137255,0.243137254901961,31.878431372549,144,0,"A2","ZBD","IPTG",5,13.5
"A12",18,"A",12,0.222167755991285,0.223529411764706,0.243137254901961,31.9921568627451,144,0,"A2","ZBD","IPTG",5,13.5
"A12",19,"A",12,0.225217864923747,0.223529411764706,0.243137254901961,32.4313725490196,144,0,"A2","ZBD","IPTG",5,13.5
"A12",20,"A",12,0.229820261437908,0.231372549019608,0.250980392156863,33.0941176470588,144,0,"A2","ZBD","IPTG",5,13.5
"A12",21,"A",12,0.232979302832244,0.231372549019608,0.258823529411765,33.5490196078431,144,0,"A2","ZBD","IPTG",5,13.5
"A12",22,"A",12,0.235593681917211,0.235294117647059,0.258823529411765,33.9254901960784,144,0,"A2","ZBD","IPTG",5,13.5
"A12",23,"A",12,0.240468409586057,0.243137254901961,0.262745098039216,34.6274509803922,144,0,"A2","ZBD","IPTG",5,13.5
"A12",24,"A",12,0.245860566448802,0.247058823529412,0.274509803921569,35.4039215686275,144,0,"A2","ZBD","IPTG",5,13.5
"A12",25,"A",12,0.249591503267974,0.249019607843137,0.274509803921569,35.9411764705882,144,0,"A2","ZBD","IPTG",5,13.5
"A12",26,"A",12,0.254929193899782,0.254901960784314,0.286274509803922,36.7098039215686,144,0,"A2","ZBD","IPTG",5,13.5
"A12",27,"A",12,0.259831154684096,0.258823529411765,0.290196078431373,37.4156862745098,144,0,"A2","ZBD","IPTG",5,13.5
"A12",28,"A",12,0.263807189542484,0.262745098039216,0.294117647058823,37.9882352941177,144,0,"A2","ZBD","IPTG",5,13.5
"A12",29,"A",12,0.268055555555556,0.266666666666667,0.298039215686275,38.6,144,0,"A2","ZBD","IPTG",5,13.5
"A12",30,"A",12,0.273366013071895,0.274509803921569,0.298039215686275,39.3647058823529,144,0,"A2","ZBD","IPTG",5,13.5
"A12",31,"A",12,0.276933551198257,0.27843137254902,0.313725490196078,39.878431372549,144,0,"A2","ZBD","IPTG",5,13.5
"A12",32,"A",12,0.280065359477124,0.27843137254902,0.317647058823529,40.3294117647059,144,0,"A2","ZBD","IPTG",5,13.5
"A12",33,"A",12,0.284204793028322,0.282352941176471,0.313725490196078,40.9254901960784,144,0,"A2","ZBD","IPTG",5,13.5
"A12",34,"A",12,0.287282135076253,0.286274509803922,0.32156862745098,41.3686274509804,144,0,"A2","ZBD","IPTG",5,13.5
"A12",35,"A",12,0.291857298474946,0.290196078431373,0.325490196078431,42.0274509803922,144,0,"A2","ZBD","IPTG",5,13.5
"A12",36,"A",12,0.292946623093682,0.294117647058823,0.32156862745098,42.1843137254902,144,0,"A2","ZBD","IPTG",5,13.5
"A12",37,"A",12,0.296132897603486,0.294117647058823,0.325490196078431,42.643137254902,144,0,"A2","ZBD","IPTG",5,13.5
"A12",38,"A",12,0.299455337690632,0.298039215686275,0.329411764705882,43.121568627451,144,0,"A2","ZBD","IPTG",5,13.5
"A12",39,"A",12,0.302532679738562,0.301960784313726,0.329411764705882,43.5647058823529,144,0,"A2","ZBD","IPTG",5,13.5
"A12",40,"A",12,0.303921568627451,0.305882352941176,0.337254901960784,43.7647058823529,144,0,"A2","ZBD","IPTG",5,13.5
"A12",41,"A",12,0.306699346405229,0.305882352941176,0.333333333333333,44.1647058823529,144,0,"A2","ZBD","IPTG",5,13.5
"A12",42,"A",12,0.309123093681917,0.309803921568627,0.337254901960784,44.5137254901961,144,0,"A2","ZBD","IPTG",5,13.5
"A12",43,"A",12,0.312064270152505,0.309803921568627,0.333333333333333,44.9372549019608,144,0,"A2","ZBD","IPTG",5,13.5
"A12",44,"A",12,0.314787581699346,0.313725490196078,0.341176470588235,45.3294117647059,144,0,"A2","ZBD","IPTG",5,13.5
"A12",45,"A",12,0.316938997821351,0.317647058823529,0.349019607843137,45.6392156862745,144,0,"A2","ZBD","IPTG",5,13.5
"A12",46,"A",12,0.31849128540305,0.317647058823529,0.341176470588235,45.8627450980392,144,0,"A2","ZBD","IPTG",5,13.5
"A12",47,"A",12,0.321023965141612,0.32156862745098,0.345098039215686,46.2274509803922,144,0,"A2","ZBD","IPTG",5,13.5
"A12",48,"A",12,0.324564270152505,0.325490196078431,0.349019607843137,46.7372549019608,144,0,"A2","ZBD","IPTG",5,13.5
"A12",49,"A",12,0.353948801742919,0.352941176470588,0.376470588235294,50.9686274509804,144,0,"A2","ZBD","IPTG",5,13.5
"A12",50,"A",12,0.327587145969499,0.325490196078431,0.36078431372549,47.1725490196078,144,0,"A2","ZBD","IPTG",5,13.5
"A12",51,"A",12,0.328240740740741,0.329411764705882,0.349019607843137,47.2666666666667,144,0,"A2","ZBD","IPTG",5,13.5
"A12",52,"A",12,0.330038126361656,0.329411764705882,0.356862745098039,47.5254901960784,144,0,"A2","ZBD","IPTG",5,13.5
"A12",53,"A",12,0.332652505446623,0.333333333333333,0.36078431372549,47.9019607843137,144,0,"A2","ZBD","IPTG",5,13.5
"A12",54,"A",12,0.332244008714597,0.333333333333333,0.36078431372549,47.843137254902,144,0,"A2","ZBD","IPTG",5,13.5
"A12",55,"A",12,0.334150326797386,0.333333333333333,0.36078431372549,48.1176470588235,144,0,"A2","ZBD","IPTG",5,13.5
"A12",56,"A",12,0.335049019607843,0.337254901960784,0.36078431372549,48.2470588235294,144,0,"A2","ZBD","IPTG",5,13.5
"A12",57,"A",12,0.337391067538126,0.337254901960784,0.364705882352941,48.5843137254902,144,0,"A2","ZBD","IPTG",5,13.5
"A12",58,"A",12,0.339923747276688,0.33921568627451,0.364705882352941,48.9490196078431,144,0,"A2","ZBD","IPTG",5,13.5
"A12",60,"A",12,0.340277777777778,0.341176470588235,0.364705882352941,49,144,0,"A2","ZBD","IPTG",5,13.5
"A12",61,"A",12,0.342592592592593,0.345098039215686,0.368627450980392,49.3333333333333,144,0,"A2","ZBD","IPTG",5,13.5
"A12",62,"A",12,0.344035947712418,0.345098039215686,0.368627450980392,49.5411764705882,144,0,"A2","ZBD","IPTG",5,13.5
"A12",63,"A",12,0.34744008714597,0.345098039215686,0.368627450980392,50.0313725490196,144,0,"A2","ZBD","IPTG",5,13.5
"A12",64,"A",12,0.347903050108932,0.349019607843137,0.368627450980392,50.0980392156863,144,0,"A2","ZBD","IPTG",5,13.5
"A12",65,"A",12,0.348856209150327,0.349019607843137,0.376470588235294,50.2352941176471,144,0,"A2","ZBD","IPTG",5,13.5
"A12",66,"A",12,0.351933551198257,0.352941176470588,0.380392156862745,50.678431372549,144,0,"A2","ZBD","IPTG",5,13.5
"A21",0,"A",21,0.27859477124183,0.27843137254902,0.313725490196078,40.1176470588235,144,0,"A3","ZBD","IPTG",10,13.5
"A21",1,"A",21,0.278050108932462,0.27843137254902,0.305882352941176,40.0392156862745,144,0,"A3","ZBD","IPTG",10,13.5
"A21",2,"A",21,0.275898692810458,0.274509803921569,0.305882352941176,39.7294117647059,144,0,"A3","ZBD","IPTG",10,13.5
"A21",3,"A",21,0.27483660130719,0.274509803921569,0.309803921568627,39.5764705882353,144,0,"A3","ZBD","IPTG",10,13.5
"A21",4,"A",21,0.274645969498911,0.274509803921569,0.305882352941176,39.5490196078431,144,0,"A3","ZBD","IPTG",10,13.5
"A21",5,"A",21,0.276062091503268,0.274509803921569,0.309803921568627,39.7529411764706,144,0,"A3","ZBD","IPTG",10,13.5
"A21",6,"A",21,0.273692810457516,0.274509803921569,0.305882352941176,39.4117647058824,144,0,"A3","ZBD","IPTG",10,13.5
"A21",7,"A",21,0.276062091503268,0.274509803921569,0.298039215686275,39.7529411764706,144,0,"A3","ZBD","IPTG",10,13.5
"A21",8,"A",21,0.276688453159041,0.274509803921569,0.305882352941176,39.843137254902,144,0,"A3","ZBD","IPTG",10,13.5
"A21",9,"A",21,0.275245098039216,0.274509803921569,0.317647058823529,39.6352941176471,144,0,"A3","ZBD","IPTG",10,13.5
"A21",10,"A",21,0.275626361655773,0.274509803921569,0.32156862745098,39.6901960784314,144,0,"A3","ZBD","IPTG",10,13.5
"A21",11,"A",21,0.277151416122004,0.27843137254902,0.317647058823529,39.9098039215686,144,0,"A3","ZBD","IPTG",10,13.5
"A21",12,"A",21,0.275871459694989,0.274509803921569,0.305882352941176,39.7254901960784,144,0,"A3","ZBD","IPTG",10,13.5
"A21",13,"A",21,0.277450980392157,0.27843137254902,0.305882352941176,39.9529411764706,144,0,"A3","ZBD","IPTG",10,13.5
"A21",14,"A",21,0.278159041394336,0.27843137254902,0.337254901960784,40.0549019607843,144,0,"A3","ZBD","IPTG",10,13.5
"A21",15,"A",21,0.27962962962963,0.27843137254902,0.337254901960784,40.2666666666667,144,0,"A3","ZBD","IPTG",10,13.5
"A21",16,"A",21,0.282543572984749,0.282352941176471,0.341176470588235,40.6862745098039,144,0,"A3","ZBD","IPTG",10,13.5
"A21",17,"A",21,0.284232026143791,0.282352941176471,0.333333333333333,40.9294117647059,144,0,"A3","ZBD","IPTG",10,13.5
"A21",18,"A",21,0.286328976034858,0.286274509803922,0.345098039215686,41.2313725490196,144,0,"A3","ZBD","IPTG",10,13.5
"A21",19,"A",21,0.290305010893246,0.290196078431373,0.345098039215686,41.8039215686275,144,0,"A3","ZBD","IPTG",10,13.5
"A21",20,"A",21,0.295343137254902,0.294117647058823,0.341176470588235,42.5294117647059,144,0,"A3","ZBD","IPTG",10,13.5
"A21",21,"A",21,0.298502178649237,0.298039215686275,0.36078431372549,42.9843137254902,144,0,"A3","ZBD","IPTG",10,13.5
"A21",22,"A",21,0.299373638344227,0.298039215686275,0.356862745098039,43.1098039215686,144,0,"A3","ZBD","IPTG",10,13.5
"A21",23,"A",21,0.303540305010893,0.303921568627451,0.36078431372549,43.7098039215686,144,0,"A3","ZBD","IPTG",10,13.5
