"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","inducer","concentration_uM"
"L1",58,"L",1,0.395315904139434,0.396078431372549,0.423529411764706,56.9254901960784,144,0,"B1","ZBD","IPTG",5
"L1",59,"L",1,0.396078431372549,0.396078431372549,0.423529411764706,57.0352941176471,144,0,"B1","ZBD","IPTG",5
"L1",60,"L",1,0.398583877995643,0.4,0.423529411764706,57.3960784313725,144,0,"B1","ZBD","IPTG",5
"L1",61,"L",1,0.399754901960784,0.4,0.423529411764706,57.5647058823529,144,0,"B1","ZBD","IPTG",5
"L1",62,"L",1,0.401906318082789,0.403921568627451,0.419607843137255,57.8745098039216,144,0,"B1","ZBD","IPTG",5
"L1",63,"L",1,0.402750544662309,0.403921568627451,0.423529411764706,57.9960784313726,144,0,"B1","ZBD","IPTG",5
"L10",0,"L",10,0.139569716775599,0.141176470588235,0.16078431372549,20.0980392156862,144,0,"B2","ZBD","IPTG",10
"L10",1,"L",10,0.138071895424836,0.137254901960784,0.16078431372549,19.8823529411764,144,0,"B2","ZBD","IPTG",10
"L10",2,"L",10,0.137336601307189,0.137254901960784,0.156862745098039,19.7764705882352,144,0,"B2","ZBD","IPTG",10
"L10",3,"L",10,0.135920479302832,0.137254901960784,0.156862745098039,19.5725490196078,144,0,"B2","ZBD","IPTG",10
"L10",4,"L",10,0.136029411764706,0.137254901960784,0.156862745098039,19.5882352941176,144,0,"B2","ZBD","IPTG",10
"L10",5,"L",10,0.136764705882353,0.137254901960784,0.156862745098039,19.6941176470588,144,0,"B2","ZBD","IPTG",10
"L10",6,"L",10,0.134994553376906,0.133333333333333,0.156862745098039,19.4392156862745,144,0,"B2","ZBD","IPTG",10
"L10",7,"L",10,0.13818082788671,0.137254901960784,0.156862745098039,19.8980392156862,144,0,"B2","ZBD","IPTG",10
"L10",8,"L",10,0.136356209150326,0.135294117647059,0.156862745098039,19.635294117647,144,0,"B2","ZBD","IPTG",10
"L10",9,"L",10,0.137227668845316,0.137254901960784,0.16078431372549,19.7607843137254,144,0,"B2","ZBD","IPTG",10
"L10",10,"L",10,0.136710239651416,0.137254901960784,0.164705882352941,19.6862745098039,144,0,"B2","ZBD","IPTG",10
